accepted_currencies,address,avg_lead_time_days,capacity_profile,certifications,city,commercial_terms_json,company_size,contact_email,country,country_code,created_at,default_currency,default_moq,deleted_at,identity_json,incoterms_supported,is_active,lead_time_profile_json,legal_name,name,onboarding_method,payment_terms_options,phone,quality_rating,region,regions_served,regions_served_macro,reliability_score,status,trading_name,updated_at,vendor_id,vendor_type,website,year_established
"[""CZK"", ""EUR"", ""USD""]","{""line1"": ""65 Industrial Park Road"", ""line2"": null, ""city"": ""Brno"", ""state_region"": ""Brno"", ""postal_code"": null, ""country_code"": ""CZ"", ""lat"": null, ""lng"": null}",14.00,"{""max_monthly_units"": 31250, ""utilization_rate"": 0.59, ""min_order_value_usd"": 450}","[""IATF16949"", ""ISO9001""]",Brno,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",large,rfq@brno-sheet-metal-works-065.example,CZ,CZ,2026-04-13T05:30:00+00:00,CZK,25.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-065"", ""vendor_identity_key"": ""5704485c52400ec245e3e2be1471f654c570b8c7a4f9556acbc0eb7b48eaaf9f""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 8, ""pilot_days"": 19, ""production_days"": 26, ""rush_supported"": false}",Brno Sheet Metal Works 065 Co. Ltd.,Brno Sheet Metal Works 065,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000065,0.794000,"Brno, Czechia","[""PL"", ""CZ"", ""RO"", ""DE"", ""NL"", ""BE"", ""US""]",Eastern Europe,0.890000,GHOST,Brno Sheet Metal Works 065,2026-04-13T05:30:00+00:00,ac7d78dc-c5c1-50f4-8a85-8078bf3f4384,contract_manufacturer,https://brno-sheet-metal-works-065.example,2005
"[""CZK"", ""EUR"", ""USD""]","{""line1"": ""66 Industrial Park Road"", ""line2"": null, ""city"": ""Brno"", ""state_region"": ""Brno"", ""postal_code"": null, ""country_code"": ""CZ"", ""lat"": null, ""lng"": null}",15.00,"{""max_monthly_units"": 31500, ""utilization_rate"": 0.63, ""min_order_value_usd"": 600}","[""IATF16949"", ""ISO9001""]",Brno,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",small,rfq@brno-metal-forming-066.example,CZ,CZ,2026-04-13T05:30:00+00:00,CZK,50.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-066"", ""vendor_identity_key"": ""ac80211c91b31f784e1efb8b1256a3530d9df7bc705a6b3c6537b484e419ba6c""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 9, ""pilot_days"": 20, ""production_days"": 27, ""rush_supported"": true}",Brno Metal Forming 066 Co. Ltd.,Brno Metal Forming 066,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000066,0.811000,"Brno, Czechia","[""PL"", ""CZ"", ""RO"", ""DE"", ""NL"", ""BE"", ""US""]",Eastern Europe,0.740000,GHOST,Brno Metal Forming 066,2026-04-13T05:30:00+00:00,a94293a0-d242-55c4-afeb-8538320d55f4,manufacturer,https://brno-metal-forming-066.example,2006
"[""EUR"", ""RON"", ""USD""]","{""line1"": ""67 Industrial Park Road"", ""line2"": null, ""city"": ""Cluj-Napoca"", ""state_region"": ""Cluj"", ""postal_code"": null, ""country_code"": ""RO"", ""lat"": null, ""lng"": null}",16.00,"{""max_monthly_units"": 31750, ""utilization_rate"": 0.67, ""min_order_value_usd"": 750}","[""IATF16949"", ""ISO9001""]",Cluj-Napoca,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",medium,rfq@cluj-napoca-precision-machining-067.example,RO,RO,2026-04-13T05:30:00+00:00,RON,100.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-067"", ""vendor_identity_key"": ""b9d6793c85c5af5f0e2fde76edaa799a84757d78ad171b66fd631efbaf3ab1a1""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 10, ""pilot_days"": 21, ""production_days"": 28, ""rush_supported"": false}",Cluj-Napoca Precision Machining 067 Co. Ltd.,Cluj-Napoca Precision Machining 067,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000067,0.828000,"Cluj, Romania","[""PL"", ""CZ"", ""RO"", ""DE"", ""NL"", ""BE"", ""US""]",Eastern Europe,0.755000,GHOST,Cluj-Napoca Precision Machining 067,2026-04-13T05:30:00+00:00,4be45d61-2045-5de8-8f4a-b67081085e37,manufacturer,https://cluj-napoca-precision-machining-067.example,2007
"[""EUR"", ""RON"", ""USD""]","{""line1"": ""68 Industrial Park Road"", ""line2"": null, ""city"": ""Cluj-Napoca"", ""state_region"": ""Cluj"", ""postal_code"": null, ""country_code"": ""RO"", ""lat"": null, ""lng"": null}",17.00,"{""max_monthly_units"": 32000, ""utilization_rate"": 0.71, ""min_order_value_usd"": 900}","[""IATF16949"", ""ISO9001""]",Cluj-Napoca,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": false, ""platform_integration_level"": ""portal_only""}",large,rfq@cluj-napoca-sheet-metal-works-068.example,RO,RO,2026-04-13T05:30:00+00:00,RON,10.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-068"", ""vendor_identity_key"": ""0271073bdff73293cb180d33f76482f009823896ec741e86de129d7dfbc3e78a""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 11, ""pilot_days"": 22, ""production_days"": 29, ""rush_supported"": false}",Cluj-Napoca Sheet Metal Works 068 Co. Ltd.,Cluj-Napoca Sheet Metal Works 068,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000068,0.845000,"Cluj, Romania","[""PL"", ""CZ"", ""RO"", ""DE"", ""NL"", ""BE"", ""US""]",Eastern Europe,0.770000,GHOST,Cluj-Napoca Sheet Metal Works 068,2026-04-13T05:30:00+00:00,d3852f8f-c7c2-5af8-be31-6e777c9cba3b,contract_manufacturer,https://cluj-napoca-sheet-metal-works-068.example,2008
"[""EUR"", ""RON"", ""USD""]","{""line1"": ""69 Industrial Park Road"", ""line2"": null, ""city"": ""Cluj-Napoca"", ""state_region"": ""Cluj"", ""postal_code"": null, ""country_code"": ""RO"", ""lat"": null, ""lng"": null}",18.00,"{""max_monthly_units"": 32250, ""utilization_rate"": 0.75, ""min_order_value_usd"": 1050}","[""IATF16949"", ""ISO9001""]",Cluj-Napoca,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",small,rfq@cluj-napoca-metal-forming-069.example,RO,RO,2026-04-13T05:30:00+00:00,RON,25.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-069"", ""vendor_identity_key"": ""8249302e8f0bb81cd745c016b1915ece8b8a56dafa88300ab8f512744a13229a""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 12, ""pilot_days"": 23, ""production_days"": 30, ""rush_supported"": true}",Cluj-Napoca Metal Forming 069 Co. Ltd.,Cluj-Napoca Metal Forming 069,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000069,0.862000,"Cluj, Romania","[""PL"", ""CZ"", ""RO"", ""DE"", ""NL"", ""BE"", ""US""]",Eastern Europe,0.785000,GHOST,Cluj-Napoca Metal Forming 069,2026-04-13T05:30:00+00:00,a4b9c53f-6570-5675-8d04-c99171410a83,manufacturer,https://cluj-napoca-metal-forming-069.example,2009
"[""EUR"", ""MXN"", ""USD""]","{""line1"": ""70 Industrial Park Road"", ""line2"": null, ""city"": ""Monterrey"", ""state_region"": ""Monterrey"", ""postal_code"": null, ""country_code"": ""MX"", ""lat"": null, ""lng"": null}",19.00,"{""max_monthly_units"": 32500, ""utilization_rate"": 0.79, ""min_order_value_usd"": 1200}","[""IATF16949"", ""ISO9001""]",Monterrey,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",medium,rfq@monterrey-precision-machining-070.example,MX,MX,2026-04-13T05:30:00+00:00,MXN,50.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-070"", ""vendor_identity_key"": ""231e50445bf439398b4946fcbbc9e54725f0ca2373a1375d16d5d38ba28bdfe4""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 13, ""pilot_days"": 14, ""production_days"": 31, ""rush_supported"": false}",Monterrey Precision Machining 070 Co. Ltd.,Monterrey Precision Machining 070,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000070,0.879000,"Monterrey, Mexico","[""MX"", ""US"", ""CA""]",North America,0.800000,GHOST,Monterrey Precision Machining 070,2026-04-13T05:30:00+00:00,f3567b48-492d-57d5-938d-e8470a4d2fbb,manufacturer,https://monterrey-precision-machining-070.example,2010
"[""EUR"", ""MXN"", ""USD""]","{""line1"": ""71 Industrial Park Road"", ""line2"": null, ""city"": ""Guadalajara"", ""state_region"": ""Guadalajara"", ""postal_code"": null, ""country_code"": ""MX"", ""lat"": null, ""lng"": null}",20.00,"{""max_monthly_units"": 32750, ""utilization_rate"": 0.83, ""min_order_value_usd"": 1350}","[""IATF16949"", ""ISO9001""]",Guadalajara,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",large,rfq@guadalajara-sheet-metal-works-071.example,MX,MX,2026-04-13T05:30:00+00:00,MXN,100.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-071"", ""vendor_identity_key"": ""31d9a9d57b7704b3479b4d71082c9c16e5e4ddab5b8a4f459b97fde7150ecbdc""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 14, ""pilot_days"": 15, ""production_days"": 32, ""rush_supported"": false}",Guadalajara Sheet Metal Works 071 Co. Ltd.,Guadalajara Sheet Metal Works 071,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000071,0.896000,"Guadalajara, Mexico","[""MX"", ""US"", ""CA""]",North America,0.815000,GHOST,Guadalajara Sheet Metal Works 071,2026-04-13T05:30:00+00:00,a9dde342-0588-59be-b918-3734574f19c3,contract_manufacturer,https://guadalajara-sheet-metal-works-071.example,2011
"[""EUR"", ""MXN"", ""USD""]","{""line1"": ""72 Industrial Park Road"", ""line2"": null, ""city"": ""Monterrey"", ""state_region"": ""Monterrey"", ""postal_code"": null, ""country_code"": ""MX"", ""lat"": null, ""lng"": null}",21.00,"{""max_monthly_units"": 33000, ""utilization_rate"": 0.55, ""min_order_value_usd"": 300}","[""IATF16949"", ""ISO9001""]",Monterrey,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": false, ""platform_integration_level"": ""portal_only""}",small,rfq@monterrey-metal-forming-072.example,MX,MX,2026-04-13T05:30:00+00:00,MXN,10.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-072"", ""vendor_identity_key"": ""51953ebcd1aa1cc80ab1cb8b46fa2414f70ecfa4e12cad4f86a68939772eb1df""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 7, ""pilot_days"": 16, ""production_days"": 33, ""rush_supported"": true}",Monterrey Metal Forming 072 Co. Ltd.,Monterrey Metal Forming 072,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000072,0.760000,"Monterrey, Mexico","[""MX"", ""US"", ""CA""]",North America,0.830000,GHOST,Monterrey Metal Forming 072,2026-04-13T05:30:00+00:00,ce57bf44-71fd-50bf-afaa-428ff7a91656,manufacturer,https://monterrey-metal-forming-072.example,2012
"[""EUR"", ""MXN"", ""USD""]","{""line1"": ""73 Industrial Park Road"", ""line2"": null, ""city"": ""Guadalajara"", ""state_region"": ""Guadalajara"", ""postal_code"": null, ""country_code"": ""MX"", ""lat"": null, ""lng"": null}",22.00,"{""max_monthly_units"": 33250, ""utilization_rate"": 0.59, ""min_order_value_usd"": 450}","[""ISO9001""]",Guadalajara,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",medium,rfq@guadalajara-casting-foundry-073.example,MX,MX,2026-04-13T05:30:00+00:00,MXN,25.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-073"", ""vendor_identity_key"": ""51e6a4117e6e54d2bc8a40e113a6c2bdbaa40eb2e61e20b6ff571f5204126865""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 8, ""pilot_days"": 17, ""production_days"": 34, ""rush_supported"": false}",Guadalajara Casting Foundry 073 Co. Ltd.,Guadalajara Casting Foundry 073,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000073,0.777000,"Guadalajara, Mexico","[""MX"", ""US"", ""CA""]",North America,0.845000,GHOST,Guadalajara Casting Foundry 073,2026-04-13T05:30:00+00:00,680add60-2d83-5672-9008-4652a3a9f6b6,manufacturer,https://guadalajara-casting-foundry-073.example,2013
"[""EUR"", ""MXN"", ""USD""]","{""line1"": ""74 Industrial Park Road"", ""line2"": null, ""city"": ""Monterrey"", ""state_region"": ""Monterrey"", ""postal_code"": null, ""country_code"": ""MX"", ""lat"": null, ""lng"": null}",23.00,"{""max_monthly_units"": 33500, ""utilization_rate"": 0.63, ""min_order_value_usd"": 600}","[""ISO9001""]",Monterrey,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",large,rfq@monterrey-plastics-molding-074.example,MX,MX,2026-04-13T05:30:00+00:00,MXN,50.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-074"", ""vendor_identity_key"": ""d5d374c53565ce804b5a52a0c1f1dfe874447590ed1b3869c0dcfda441ba304f""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 9, ""pilot_days"": 18, ""production_days"": 35, ""rush_supported"": false}",Monterrey Plastics Molding 074 Co. Ltd.,Monterrey Plastics Molding 074,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000074,0.794000,"Monterrey, Mexico","[""MX"", ""US"", ""CA""]",North America,0.860000,GHOST,Monterrey Plastics Molding 074,2026-04-13T05:30:00+00:00,cd04a6c1-0361-5579-88ef-5d9e9018cf69,manufacturer,https://monterrey-plastics-molding-074.example,2014
"[""EUR"", ""MXN"", ""USD""]","{""line1"": ""75 Industrial Park Road"", ""line2"": null, ""city"": ""Guadalajara"", ""state_region"": ""Guadalajara"", ""postal_code"": null, ""country_code"": ""MX"", ""lat"": null, ""lng"": null}",24.00,"{""max_monthly_units"": 33750, ""utilization_rate"": 0.67, ""min_order_value_usd"": 750}","[""ISO9001"", ""REACH"", ""ROHS"", ""UL""]",Guadalajara,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",small,rfq@guadalajara-electronics-fabrication-075.example,MX,MX,2026-04-13T05:30:00+00:00,MXN,100.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-075"", ""vendor_identity_key"": ""4c65539a17899e413579cfb74c7077cd86e21ffc2ad499602d261b32b43f8899""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 10, ""pilot_days"": 19, ""production_days"": 21, ""rush_supported"": true}",Guadalajara Electronics Fabrication 075 Co. Ltd.,Guadalajara Electronics Fabrication 075,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000075,0.811000,"Guadalajara, Mexico","[""MX"", ""US"", ""CA""]",North America,0.875000,GHOST,Guadalajara Electronics Fabrication 075,2026-04-13T05:30:00+00:00,c4cfaa8c-5f42-569a-a6dc-207a1f161ac4,contract_manufacturer,https://guadalajara-electronics-fabrication-075.example,2015
"[""EUR"", ""MXN"", ""USD""]","{""line1"": ""76 Industrial Park Road"", ""line2"": null, ""city"": ""Monterrey"", ""state_region"": ""Monterrey"", ""postal_code"": null, ""country_code"": ""MX"", ""lat"": null, ""lng"": null}",25.00,"{""max_monthly_units"": 34000, ""utilization_rate"": 0.71, ""min_order_value_usd"": 900}","[""CE"", ""ISO9001"", ""UL""]",Monterrey,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": false, ""platform_integration_level"": ""portal_only""}",medium,rfq@monterrey-electrical-assembly-076.example,MX,MX,2026-04-13T05:30:00+00:00,MXN,10.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-076"", ""vendor_identity_key"": ""3d1d85f4af66a3b70bd44e36635d79ed2eced11fa49730fc91ddede8d33be081""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 11, ""pilot_days"": 20, ""production_days"": 22, ""rush_supported"": false}",Monterrey Electrical Assembly 076 Co. Ltd.,Monterrey Electrical Assembly 076,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000076,0.828000,"Monterrey, Mexico","[""MX"", ""US"", ""CA""]",North America,0.890000,GHOST,Monterrey Electrical Assembly 076,2026-04-13T05:30:00+00:00,266685da-955e-5d35-9259-14f9f18a49da,contract_manufacturer,https://monterrey-electrical-assembly-076.example,2016
"[""EUR"", ""MXN"", ""USD""]","{""line1"": ""77 Industrial Park Road"", ""line2"": null, ""city"": ""Guadalajara"", ""state_region"": ""Guadalajara"", ""postal_code"": null, ""country_code"": ""MX"", ""lat"": null, ""lng"": null}",26.00,"{""max_monthly_units"": 34250, ""utilization_rate"": 0.75, ""min_order_value_usd"": 1050}","[""IATF16949"", ""ISO9001""]",Guadalajara,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",large,rfq@guadalajara-precision-machining-077.example,MX,MX,2026-04-13T05:30:00+00:00,MXN,25.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-077"", ""vendor_identity_key"": ""954b4a3d9f062f4561b7d1660ada298ed0247023b846a49da3a1a8f41127c932""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 12, ""pilot_days"": 21, ""production_days"": 23, ""rush_supported"": false}",Guadalajara Precision Machining 077 Co. Ltd.,Guadalajara Precision Machining 077,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000077,0.845000,"Guadalajara, Mexico","[""MX"", ""US"", ""CA""]",North America,0.740000,GHOST,Guadalajara Precision Machining 077,2026-04-13T05:30:00+00:00,0f35bffb-6f2d-5900-8c71-50518bc024a6,manufacturer,https://guadalajara-precision-machining-077.example,2017
"[""EUR"", ""USD""]","{""line1"": ""78 Industrial Park Road"", ""line2"": null, ""city"": ""Columbus"", ""state_region"": ""Ohio"", ""postal_code"": null, ""country_code"": ""US"", ""lat"": null, ""lng"": null}",27.00,"{""max_monthly_units"": 34500, ""utilization_rate"": 0.79, ""min_order_value_usd"": 1200}","[""IATF16949"", ""ISO14001"", ""ISO9001""]",Columbus,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",small,rfq@columbus-precision-machining-078.example,US,US,2026-04-13T05:30:00+00:00,USD,50.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-078"", ""vendor_identity_key"": ""f09e684fe87f300c2710ec41af012fd34ff23c2f011267ef75890c640f4f450c""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 13, ""pilot_days"": 22, ""production_days"": 24, ""rush_supported"": true}",Columbus Precision Machining 078 LLC,Columbus Precision Machining 078,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000078,0.862000,"Ohio, United States","[""US"", ""CA"", ""MX""]",North America,0.755000,GHOST,Columbus Precision Machining 078,2026-04-13T05:30:00+00:00,ec019728-0d7b-53b8-85e3-4f4ef06466da,manufacturer,https://columbus-precision-machining-078.example,2018
"[""EUR"", ""USD""]","{""line1"": ""79 Industrial Park Road"", ""line2"": null, ""city"": ""Charlotte"", ""state_region"": ""North Carolina"", ""postal_code"": null, ""country_code"": ""US"", ""lat"": null, ""lng"": null}",28.00,"{""max_monthly_units"": 34750, ""utilization_rate"": 0.83, ""min_order_value_usd"": 1350}","[""IATF16949"", ""ISO14001"", ""ISO9001""]",Charlotte,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",medium,rfq@charlotte-sheet-metal-works-079.example,US,US,2026-04-13T05:30:00+00:00,USD,100.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-079"", ""vendor_identity_key"": ""55572467ba041195f7b3fa7467bd94290c2a5ea133f7c37402c8ac0d1620c954""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 14, ""pilot_days"": 23, ""production_days"": 25, ""rush_supported"": false}",Charlotte Sheet Metal Works 079 LLC,Charlotte Sheet Metal Works 079,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000079,0.879000,"North Carolina, United States","[""US"", ""CA"", ""MX""]",North America,0.770000,GHOST,Charlotte Sheet Metal Works 079,2026-04-13T05:30:00+00:00,4d403289-d36d-5ae6-b699-04da8ac526de,contract_manufacturer,https://charlotte-sheet-metal-works-079.example,2019
"[""EUR"", ""USD""]","{""line1"": ""80 Industrial Park Road"", ""line2"": null, ""city"": ""Columbus"", ""state_region"": ""Ohio"", ""postal_code"": null, ""country_code"": ""US"", ""lat"": null, ""lng"": null}",29.00,"{""max_monthly_units"": 35000, ""utilization_rate"": 0.55, ""min_order_value_usd"": 300}","[""IATF16949"", ""ISO14001"", ""ISO9001""]",Columbus,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": false, ""platform_integration_level"": ""portal_only""}",large,rfq@columbus-metal-forming-080.example,US,US,2026-04-13T05:30:00+00:00,USD,10.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-080"", ""vendor_identity_key"": ""9f1807c41aafd66cb83537afdbd030bc92f8a13533081c5cd0c64cc61f954b8e""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 7, ""pilot_days"": 14, ""production_days"": 26, ""rush_supported"": false}",Columbus Metal Forming 080 LLC,Columbus Metal Forming 080,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000080,0.896000,"Ohio, United States","[""US"", ""CA"", ""MX""]",North America,0.785000,GHOST,Columbus Metal Forming 080,2026-04-13T05:30:00+00:00,6edab1e3-8397-58e2-8b98-48db307cc4ba,manufacturer,https://columbus-metal-forming-080.example,2000
"[""EUR"", ""USD""]","{""line1"": ""81 Industrial Park Road"", ""line2"": null, ""city"": ""Charlotte"", ""state_region"": ""North Carolina"", ""postal_code"": null, ""country_code"": ""US"", ""lat"": null, ""lng"": null}",30.00,"{""max_monthly_units"": 35250, ""utilization_rate"": 0.59, ""min_order_value_usd"": 450}","[""ISO14001"", ""ISO9001""]",Charlotte,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",small,rfq@charlotte-casting-foundry-081.example,US,US,2026-04-13T05:30:00+00:00,USD,25.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-081"", ""vendor_identity_key"": ""6f38a2677a6a03a65977abc72640d34a8a95876b150d3c39c33038c78e273f04""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 8, ""pilot_days"": 15, ""production_days"": 27, ""rush_supported"": true}",Charlotte Casting Foundry 081 LLC,Charlotte Casting Foundry 081,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000081,0.760000,"North Carolina, United States","[""US"", ""CA"", ""MX""]",North America,0.800000,GHOST,Charlotte Casting Foundry 081,2026-04-13T05:30:00+00:00,e6a98e65-cdf9-5f2f-8b67-4abb3cdc0f95,manufacturer,https://charlotte-casting-foundry-081.example,2001
"[""EUR"", ""USD""]","{""line1"": ""82 Industrial Park Road"", ""line2"": null, ""city"": ""Columbus"", ""state_region"": ""Ohio"", ""postal_code"": null, ""country_code"": ""US"", ""lat"": null, ""lng"": null}",31.00,"{""max_monthly_units"": 35500, ""utilization_rate"": 0.63, ""min_order_value_usd"": 600}","[""ISO14001"", ""ISO9001""]",Columbus,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",medium,rfq@columbus-plastics-molding-082.example,US,US,2026-04-13T05:30:00+00:00,USD,50.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-082"", ""vendor_identity_key"": ""e59e213b6aa95e4177e8c967496efef81698c8e279f9b51ab4f7a2c1feec9a90""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 9, ""pilot_days"": 16, ""production_days"": 28, ""rush_supported"": false}",Columbus Plastics Molding 082 LLC,Columbus Plastics Molding 082,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000082,0.777000,"Ohio, United States","[""US"", ""CA"", ""MX""]",North America,0.815000,GHOST,Columbus Plastics Molding 082,2026-04-13T05:30:00+00:00,d9c6504e-b492-55a8-a4af-0c60a915efe3,manufacturer,https://columbus-plastics-molding-082.example,2002
